rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP	Osm_GEM	Osm_ecM	Osm_ecP
r_0841	pantetheine-phosphate adenylyltransferase	YGR277C	sce00770  Pantothenate and CoA biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0842	pantothenate kinase	YDR531W	sce00770  Pantothenate and CoA biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0843	pantothenate synthase	YIL145C	sce00410  beta-Alanine metabolism//sce00770  Pantothenate and CoA biosynthesis//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0844	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0845	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0847	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0848	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0849	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0850	peroxisomal acyl-CoA thioesterase	YJR019C	sce00062  Fatty acid elongation//sce01040  Biosynthesis of unsaturated fatty acids//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0851	phenylalanine transaminase	YGL202W	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis//sce00270  Cysteine and methionine metabolism//sce00300  Lysine biosynthesis//sce00350  Tyrosine metabolism//sce00360  Phenylalanine metabolism//sce00380  Tryptophan metabolism//sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01210  2-Oxocarboxylic acid metabolism//sce01230  Biosynthesis of amino acids	-0.0149199718232156	-0.0718418132635143	-0.111848232020879	-0.0153792298680415	-0.016885365114618	-0.0625699966913349	-0.0153792298680415	-0.016885365114618	-0.322197685755402	-0.0153792298680415	-0.016885365114618	-0.310907850039994
r_0852	phenylalanyl-tRNA synthetase	YFL022C and YLR060W	sce00970  Aminoacyl-tRNA biosynthesis	0.0149199718232156	0.0162301364351612	0.0141355513220834	0.0153792298680415	0.016885365114618	0.0141355513220834	0.0153792298680415	0.016885365114618	0.0148967135496409	0.0153792298680415	0.016885365114618	0.0196536987811891
r_0853	phenylalanyl-tRNA synthetase	YPR047W	sce00970  Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0854	phenylpyruvate decarboxylase	YDR380W	sce00360  Phenylalanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0855	phopshoribosylaminoimidazole synthetase	YGL234W	sce00230  Purine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.00931817893250789	0.00932552795101464	0.00960499940399906	0.00960500579040219	0.00970200989797654	0.00960499940399801	0.00960500579040194	0.00970200989797474	0.00960499940400261	0.00960500579040675	0.00970200989798297	0.00960499940400428
r_0882	phosphoacetylglucosamine mutase	YEL058W	sce00520  Amino sugar and nucleotide sugar metabolism//sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0	0	0	0	0
r_0883	phosphoadenylyl-sulfate reductase (thioredoxin)	(YGR209C and YPR167C) or (YLR043C and YPR167C)	sce00920  Sulfur metabolism	0.00638472289468689	0.00694539206321565	0.00604903590292066	0.00658125378550307	0.0072257852742075	0.00604903590292065	0.00658125378550307	0.0072257852742075	0.00637476056250637	0.00658125378550307	0.0072257852742075	0.00841042042462608
r_0884	phosphoenolpyruvate carboxykinase	YKR097W	Gluconeogenesis//sce00010  Glycolysis//sce00020  Citrate cycle (TCA cycle)//sce00620  Pyruvate metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0885	phosphoethanolamine cytidyltransferase	YGR007W	sce00440  Phosphonate and phosphinate metabolism//sce00564  Glycerophospholipid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0886	phosphofructokinase	YMR205C or (YGR240C and YMR205C)	Gluconeogenesis//sce00010  Glycolysis//sce00030  Pentose phosphate pathway//sce00051  Fructose and mannose metabolism//sce00052  Galactose metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids//sce03018  RNA degradation	0.777311894576802	0	0.692465701030595	1.14224963110156	1.05703084944573	1.08882718236507	0.99515997195227	0.924677105219975	0.707663987892265	1.59781782671624	1.460449343771	1.64965672761797
r_0887	phosphofructokinase (s7p)	YMR205C or (YGR240C and YMR205C)	Gluconeogenesis//sce00010  Glycolysis//sce00030  Pentose phosphate pathway//sce00051  Fructose and mannose metabolism//sce00052  Galactose metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids//sce03018  RNA degradation	0.0303426764406802	0.831763838928403	0.0852157693149496	0	0.0437173255671584	0.0175094464712111	0	0.0370833735500345	0.147517115436782	0	0.067514379479519	0.0045508594435936
r_0888	phosphoglucomutase	YMR105C or YKL127W	Gluconeogenesis//sce00010  Glycolysis//sce00030  Pentose phosphate pathway//sce00052  Galactose metabolism//sce00230  Purine metabolism//sce00500  Starch and sucrose metabolism//sce00520  Amino sugar and nucleotide sugar metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.147263147270591	0.134916079292684	0.163734402716467	0.151796117298401	0.140362791637068	0.163734402716467	0.151796117298401	0.140362791637068	0.15642812532975	0.151796117298401	0.140362791637068	0.11076656677115
r_0889	phosphogluconate dehydrogenase	YGR256W or YHR183W	sce00030  Pentose phosphate pathway//sce00480  Glutathione metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism	0.0920458539716141	0.106485470589472	0.25827171778759	0	0.130500779852669	0.055152749256373	0	0.110598923801295	0.444211655272178	0	0.201891941589757	0.00928760978122171
r_0890	phosphoglucosamine mutase	YEL058W	sce00520  Amino sugar and nucleotide sugar metabolism//sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0	0	0	0	0
r_0891	phosphoglycerate dehydrogenase	YER081W or YIL074C	sce00260  Glycine, serine and threonine metabolism//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.768871486605486	0.781012010985555	0.472719407858349	1.38038226903885	0.793805834203237	1.01373888863292	1.08620219824048	0.833609546305979	0.117615285339762	2.29151868334399	0.55043170052908	0.000133931555262672
r_0892	phosphoglycerate kinase	YCR012W	Gluconeogenesis//sce00010  Glycolysis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	1.61262766716892	1.66446412701187	1.60819408254515	2.25011047008508	2.20904424156293	2.19781318233473	1.95593039928671	1.92443489706006	1.82447769421938	3.16124688439022	3.08727239195056	3.27326732691716
r_0893	phosphoglycerate mutase	YOR283W or YKL152C	Gluconeogenesis//sce00010  Glycolysis//sce00260  Glycine, serine and threonine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.843756180563433	0.883452116026318	1.1354746746868	0.86972820104623	1.41523840735969	1.18407429370181	0.86972820104623	1.09082535075408	1.70686240887962	0.86972820104623	2.53684069142148	3.2731333953619
r_0902	phosphomannomutase	YFL045C	sce00051  Fructose and mannose metabolism//sce00520  Amino sugar and nucleotide sugar metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	-0.0698761438085028	-0.064017501578475	-0.0776916404970806	-0.0720270313279773	-0.066601959397974	-0.0776916404970806	-0.0720270313279773	-0.066601959397974	-0.0742248267628666	-0.0720270313279773	-0.066601959397974	-0.0525585102575062
r_0903	phosphomethylpyrimidine kinase	YOL055C or YPL258C or YPR121W	sce00730  Thiamine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0904	phosphomevalonate kinase	YMR220W	sce00900  Terpenoid backbone biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.0214638585669553	0.0196642868123741	0.0240237250061315	0.0221245467932253	0.02045815596634	0.0241597564362326	0.0221245467932253	0.02045815596634	0.0227996476687622	0.0221245467932253	0.02045815596634	0.016144490561622
r_0905	phosphopantothenate-cysteine ligase	YIL083C	sce00770  Pantothenate and CoA biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0906	phosphopantothenoylcysteine decarboxylase	(YKL088W and YKR072C and YOR054C) or (YKL088W and YKR072C) or (YKL088W and YOR054C) or YKL088W	sce00770  Pantothenate and CoA biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0
r_0907	phosphopentomutase	YKL127W or YMR105C or YMR278W	Gluconeogenesis//sce00010  Glycolysis//sce00030  Pentose phosphate pathway//sce00052  Galactose metabolism//sce00230  Purine metabolism//sce00500  Starch and sucrose metabolism//sce00520  Amino sugar and nucleotide sugar metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0	0	0	0	0
r_0908	phosphoribosyl amino imidazolesuccinocarbozamide synthetase	YAR015W	sce00230  Purine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.00931817893250789	0.00932552795101464	0.00960499940399906	0.00960500579040219	0.00970200989797654	0.00960499940399801	0.00960500579040194	0.00970200989797474	0.00960499940400261	0.00960500579040675	0.00970200989798297	0.00960499940400428
r_0909	phosphoribosyl-AMP cyclohydrolase	YCL030C	sce00340  Histidine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01230  Biosynthesis of amino acids	0.0073875584689775	0.00803629698202001	0.00699914184662808	0.00761495807124889	0.0083607312392604	0.00699914184662808	0.00761495807124889	0.0083607312392604	0.00737602721017573	0.00761495807124889	0.0083607312392604	0.00973142274016158
r_0910	phosphoribosyl-ATP pyrophosphatase	YCL030C	sce00340  Histidine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01230  Biosynthesis of amino acids	0.0073875584689775	0.00803629698202001	0.00699914184662808	0.00761495807124889	0.0083607312392604	0.00699914184662808	0.00761495807124889	0.0083607312392604	0.00737602721017573	0.00761495807124889	0.0083607312392604	0.00973142274016158
r_0911	phosphoribosylaminoimidazole-carboxylase	YOR128C	sce00230  Purine metabolism//sce01110  Biosynthesis of secondary metabolites	0.00931817893250789	0.00932552795101464	0.00960499940399906	0.00960500579040219	0.00970200989797654	0.00960499940399801	0.00960500579040194	0.00970200989797474	0.00960499940400261	0.00960500579040675	0.00970200989798297	0.00960499940400428
r_0912	phosphoribosylaminoimidazolecarboxamide formyltransferase	YLR028C or YMR120C	sce00230  Purine metabolism//sce00670  One carbon pool by folate//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.0167057374014854	0.0173618249330346	0.0166041412506271	0.0172199638616511	0.0180627411372369	0.0166041412506261	0.0172199638616508	0.0180627411372351	0.0169810266141783	0.0172199638616556	0.0180627411372434	0.0193364221441659
r_0913	phosphoribosylanthranilate isomerase	YDR007W	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01230  Biosynthesis of amino acids	0.00316450483443064	0.00344239230819135	0.00299812499642108	0.00326191281350211	0.0035813655186309	0.00299812499642108	0.00326191281350211	0.0035813655186309	0.00315956613506322	0.00326191281350211	0.0035813655186309	0.00416851414178367
r_0914	phosphoribosylglycinamidine synthetase	YGL234W	sce00230  Purine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.00931817893250789	0.00932552795101464	0.00960499940399906	0.00960500579040219	0.00970200989797654	0.00960499940399801	0.00960500579040194	0.00970200989797474	0.00960499940400261	0.00960500579040675	0.00970200989798297	0.00960499940400428
r_0915	phosphoribosylpyrophosphate amidotransferase	YMR300C	sce00230  Purine metabolism//sce00250  Alanine, aspartate and glutamate metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.00931817893250789	0.00932552795101464	0.00960499940399906	0.00960500579040219	0.00970200989797654	0.00960499940399801	0.00960500579040194	0.00970200989797474	0.00960499940400261	0.00960500579040675	0.00970200989798297	0.00960499940400428
r_0916	phosphoribosylpyrophosphate synthetase	(YKL181W and YER099C) or (YKL181W and YHL011C) or (YKL181W and YBL068W) or (YER099C and YOL061W) or (YBL068W and YOL061W)	sce00030  Pentose phosphate pathway//sce00230  Purine metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.0302757080654418	0.0312178930207227	0.0303280235640482	0.0312076376063717	0.0324781941217695	0.0303280235640472	0.0312076376063715	0.0324781941217677	0.0308663500662416	0.0312076376063763	0.032478194121776	0.0342306936029493
r_0917	phosphoserine phosphatase (L-serine)	YGR208W	sce00260  Glycine, serine and threonine metabolism//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.768871486605486	0.781012010985555	0.472719407858349	1.38038226903885	0.793805834203237	1.01373888863292	1.08620219824048	0.833609546305979	0.117615285339762	2.29151868334399	0.55043170052908	0.000133931555262672
r_0918	phosphoserine transaminase	YOR184W	sce00260  Glycine, serine and threonine metabolism//sce00750  Vitamin B6 metabolism//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.768871486605486	0.781012010985555	0.472719407858349	1.38038226903885	0.793805834203237	1.01373888863292	1.08620219824048	0.833609546305979	0.117615285339762	2.29151868334399	0.55043170052908	0.000133931555262672
r_0919	phytoceramidase	YBR183W	sce00600  Sphingolipid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0920	phytoceramidase	YDR402C	sce00071  Fatty acid degradation//sce00380  Tryptophan metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0921	Phytosphingosine phosphate lyase	YDR294C	sce00600  Sphingolipid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0922	phytosphingosine synthesis	YDR297W	sce00600  Sphingolipid metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0929	polyamine oxidase	YMR020W	sce00330  Arginine and proline metabolism//sce00410  beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0935	porphobilinogen synthase	YGL040C	sce00860  Porphyrin and chlorophyll metabolism//sce01110  Biosynthesis of secondary metabolites	3.88016302932536e-07	3.88322581023344e-07	3.9996e-07	3.99959998990198e-07	4.03999596e-07	3.9996e-07	3.99959998990198e-07	4.03999596e-07	3.9996e-07	3.99959998990198e-07	4.03999596e-07	3.9996e-07
r_0936	poylamine oxidase	YMR020W	sce00330  Arginine and proline metabolism//sce00410  beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0937	poylamine oxidase	YMR020W	sce00330  Arginine and proline metabolism//sce00410  beta-Alanine metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0938	prephenate dehydratase	YNL316C	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01230  Biosynthesis of amino acids	0.0149199718232156	0.0162301364351612	0.0141355513220834	0.0153792298680415	0.016885365114618	0.0141355513220834	0.0153792298680415	0.016885365114618	0.0148967135496409	0.0153792298680415	0.016885365114618	0.0196536987811891
r_0939	prephenate dehydrogenase (NADP)	YBR166C	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.0113654748231008	0.0123635114152665	0.0107679176028029	0.0117153203729197	0.012862640137347	0.0107679176028029	0.0117153203729197	0.012862640137347	0.0113477416197055	0.0117153203729197	0.012862640137347	0.0149714294295356
r_0940	proline oxidase (NAD)	YLR142W	sce00330  Arginine and proline metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0	0	0	0	0
r_0941	prolyl-tRNA synthetase	YHR020W	sce00970  Aminoacyl-tRNA biosynthesis	0.0183518995604761	0.0199634697291196	0.01738701854241	0.018916797243317	0.020769417230562	0.01738701854241	0.018916797243317	0.020769417230562	0.018323263720456	0.018916797243317	0.020769417230562	0.0241744532879747
r_0942	protoporphyrinogen oxidase	YER014W	sce00860  Porphyrin and chlorophyll metabolism//sce01110  Biosynthesis of secondary metabolites	4.8502037866567e-08	4.8540322627918e-08	4.9995e-08	4.99949998737748e-08	5.04999495e-08	4.9995e-08	4.99949998737748e-08	5.04999495e-08	4.9995e-08	4.99949998737748e-08	5.04999495e-08	4.9995e-08
r_0943	purine-nucleoside phosphorylase	YDR400W and YLR017W and YLR209C	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00270  Cysteine and methionine metabolism//sce00760  Nicotinate and nicotinamide metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0949	guanosine phosphorylase	YLR209C	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00760  Nicotinate and nicotinamide metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0950	guanosine phosphorylase	YLR209C	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00760  Nicotinate and nicotinamide metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0951	inosine phosphorylase	YLR209C	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00760  Nicotinate and nicotinamide metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0953	pyridoxal oxidase	YBR035C	sce00750  Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0954	pyridoxamine 5'-phosphate oxidase	YBR035C	sce00750  Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0955	pyridoxine 5'-phosphate oxidase	YBR035C	sce00750  Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0956	pyridoxine oxidase	YBR035C	sce00750  Vitamin B6 metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0957	pyrroline-5-carboxylate reductase	YER023W	sce00330  Arginine and proline metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01230  Biosynthesis of amino acids	0.0183518995604761	0.0199634697291196	0.01738701854241	0.018916797243317	0.020769417230562	0.01738701854241	0.018916797243317	0.020769417230562	0.018323263720456	0.018916797243317	0.020769417230562	0.0241744532879747
r_0958	pyruvate carboxylase	YBR218C or YGL062W	sce00020  Citrate cycle (TCA cycle)//sce00620  Pyruvate metabolism//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.252981217379634	0.274472147441499	0.223318032472529	0.242022945806015	0.264783476416259	0.223318032472529	0.242022945806015	0.264783476416259	0.23476556685105	0.242022945806015	0.264783476416259	0.306308465335396
r_0959	pyruvate decarboxylase	YGR087C or YLR044C or YLR134W	Gluconeogenesis//sce00010  Glycolysis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0.130719303591022	0.119759161780315	0.145339985711682	0.134743030478682	0.372584665799583	0.321313129328072	0.134743030478682	0.209922617046776	0.442526762841724	0.134743030478682	0.983213649180475	2.26688672578441
r_0960	pyruvate decarboxylase (acetoin-forming)	YGR087C or YLR044C or YLR134W	Gluconeogenesis//sce00010  Glycolysis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0	0	0	0	0.247990693311443	0.17487314361639	0	0.0853286445586363	0	0	0.758027866492335	0
r_0961	pyruvate dehydrogenase	YBR221C and YER178W and YFL018C and YGR193C and YNL071W	Gluconeogenesis//sce00010  Glycolysis//sce00020  Citrate cycle (TCA cycle)//sce00260  Glycine, serine and threonine metabolism//sce00280  Valine, leucine and isoleucine degradation//sce00620  Pyruvate metabolism//sce00630  Glyoxylate and dicarboxylate metabolism//sce00640  Propanoate metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism	0.242830309278801	0.25310104783584	0.543782814050778	0.250304973064045	0.263319018954267	0.241536145833013	0.250304973064045	0.263319018954267	0.793426494518108	0.250304973064044	0.263319018954267	0.389572839103216
r_0962	pyruvate kinase	YAL038W or YOR347C	Gluconeogenesis//sce00010  Glycolysis//sce00230  Purine metabolism//sce00620  Pyruvate metabolism//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.784856277601939	0.81938003570908	1.07967148684418	0.809015274937304	1.3485796658185	1.1282711058592	0.809015274937303	1.02416660921289	1.6480543662708	0.809015274937303	2.47018194988028	3.19554611065688
r_0963	quinone oxidoreductase	YDR204W and YGL119W and YGR255C and YLR201C and YML110C and YOL096C and YOR125C	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0965	riboflavin kinase	YDR236C	sce00740  Riboflavin metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0966	riboflavin kinase	YDR236C	sce00740  Riboflavin metabolism//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0967	riboflavin synthase	YOL143C	sce00740  Riboflavin metabolism//sce01110  Biosynthesis of secondary metabolites	0.000192068064878686	0.000192219677606555	0.0001979802	0.000197980194271077	0.00019997980002	0.0001979802	0.000197980194271077	0.00019997980002	0.0001979802	0.000197980194271077	0.00019997980002	0.0001979802
r_0968	riboflavin synthase	YBR256C	sce00740  Riboflavin metabolism//sce01110  Biosynthesis of secondary metabolites	9.60340324393428e-05	9.61098388032777e-05	9.89901e-05	9.89900971355383e-05	9.998990001e-05	9.89901e-05	9.89900971355383e-05	9.998990001e-05	9.89901e-05	9.89900971355383e-05	9.998990001e-05	9.89901e-05
r_0969	ribokinase	YCR036W	sce00030  Pentose phosphate pathway	0	0	0	0	0	0	0	0	0	0	0	0
r_0970	ribonucleoside-triphosphate reductase (ATP)	YGR209C		0	0.000329103387417283	0.000338966100000004	0	0.000342389657610007	0.000338966100000004	0.000338966108533789	0.000342389657610007	0.000338966100000004	0	0.000342389657610007	0.000359964
r_0971	ribonucleoside-triphosphate reductase (CTP)	YGR209C		0	0	0	0	0	0	0	0	0	0	0	0
r_0972	ribonucleoside-triphosphate reductase (GTP)	YGR209C		0	0	0	0	0	0	0	0	0	0	0	0
r_0973	ribonucleoside-triphosphate reductase (UTP)	YGR209C		0	0	0	0	0	0	0	0	0	0	0	0.000359964
r_0974	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0.00034921466752225	2.03869355037269e-05	2.09978999999956e-05	0.000359963993816636	2.12099787899934e-05	2.09978999999956e-05	2.09978852828473e-05	2.12099787899934e-05	2.09978999999956e-05	0.000359963993816636	2.12099787899934e-05	0
r_0975	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0976	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0.000582024460927431	0.000582483871535017	0.00059994	0.000599940005214884	0.000605999394	0.00059994	0.000599940005214884	0.000605999394	0.00059994	0.000599940005214884	0.000605999394	0.000239976
r_0977	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0978	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0.000232809793405181	0.000232993548614007	0.000239976	0.000239976011398248	0.0002423997576	0.000239976	0.000239976011398248	0.0002423997576	0.000239976	0.000239976011398248	0.0002423997576	0.000239976
r_0979	ribonucleotide reductase	YER070W or YGR180C or YIL066C or YJL026W	sce00230  Purine metabolism//sce00240  Pyrimidine metabolism//sce00480  Glutathione metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0982	ribose-5-phosphate isomerase	YOR095C	sce00030  Pentose phosphate pathway//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.060618384506122	0.0669216923706432	0.115543792878998	0.0308579193576452	0.0761955196889279	0.0478374700352582	0.0308579193576451	0.0695615676718023	0.178383465503024	0.0308579193576483	0.099992573601295	0.0387815530465429
r_0983	ribosylnicotinamide kinase	YNL129W	sce00760  Nicotinate and nicotinamide metabolism	0	0	0	0	0	0	0	0	0	0	0	0
r_0984	ribulose 5-phosphate 3-epimerase	YJL121C	sce00030  Pentose phosphate pathway//sce00040  Pentose and glucuronate interconversions//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics//sce01200  Carbon metabolism//sce01230  Biosynthesis of amino acids	0.0312354014006134	0.0393715585412218	0.142529944708592	-0.0310558995519163	0.0541052803637209	0.00711729902111481	-0.0310558995519161	0.0408373763294732	0.265630209569154	-0.0310558995519193	0.101699388188442	-0.0296919234653212
r_0985	S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase	YDR204W and YGL119W and YGR255C and YLR201C and YML110C and YOL096C and YOR125C	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis//sce01110  Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0	0	0	0
r_0986	S-adenosyl-methionine delta-24-sterol-c-methyltransferase	YML008C	sce00100  Steroid biosynthesis//sce01110  Biosynthesis of secondary metabolites//sce01130  Biosynthesis of antibiotics	0	0	0	0	0	0	0	0	0	0	0	0
r_0987	S-formylglutathione hydralase	YJL068C	sce01200  Carbon metabolism	0	0	0	0	0	0	0	0	0	0	0	0
