uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P47035	YJL076W	7.46E-08	6.99E-08	0.00000034	0.000000526	0.000000194	0.000000422	0.000000101	0.000000111	6.61E-08	0.000000179	0.000000122	5.57E-08
Q12496	YOL098C	0.000000362	8.58E-08	0.00000018	0.000000228	8.41E-08	0.000000653	0.000000191	2.62E-08	0.000000229	0.000000306	8.13E-08	0.000000193
Q06523	YPR148C	0.000000619	0.00000164	0.00000122	0.00000084	0.00000161	0.000000674	0.00000129	0.00000108	0.000000298	0.00000148	0.000000299	0.00000131
P38221	YBR029C	0.000000575	0.000000293	0.0000004	0.000000507	0.000000528	0.000000964	0.000000423	8.96E-08	0.000000509	0.000000487	0.000000278	0.000000233
Q07657	YDL225W	0.000000434	0.000000626	0.00000108	0.00000136	0.000000613	0.00000102	0.000000687	0.000000541	0.000000592	0.0000002	0.000000386	0.000000499
Q05785	YLR206W	0.000000201	0.000000346	0.000000258	0.000000326	0.00000148	0.000000621	0.000000148	0.000000299	0.000000178	0	0	0
Q12518	YDL161W	0.000000112	0.000000105	0.00000114	0.000000279	0.00000151	0.000000974	0.000000233	0.00000047	0.00000028	0	0	8.34E-08
P28707	YKL117W	0.00000272	0.00000166	0.00000265	0.00000441	0.00000349	0.00000297	0.0000013	0.0000022	0.00000337	0.000000815	0.000000302	0.000000718
P35189	YPL129W	0.00000227	0.00000138	0.00000221	0.0000013	0.00000208	0.00000345	0.00000108	0.00000256	0.00000201	0.00000125	0.00000131	0.00000236
Q12443	YDL204W	0.00000111	0.00000104	0.00000179	0.000000978	0.00000102	0.00000169	0.000000816	0.000000898	0.000000983	0.00000173	0.00000064	0
P32337	YMR308C	8.51E-08	2.82E-08	0.000000168	0.000000296	0.000000309	0.000000262	0	6.89E-08	0.000000213	0.000000374	0.000000214	0.00000018
P36136	YKR043C	0.00000194	0.00000181	0.00000189	0.00000314	0.00000248	0.00000211	0.00000199	0.00000102	0.0000024	0.00000107	0.00000112	0.00000144
0	0	0.000000329	0.000000566	0.0000015	0.000000533	0.000000854	0.000000658	0.000000956	0.000000489	0.00000115	0.000000512	0.00000115	0.00000127
P38235	YBR053C	0.00000178	0.00000119	0.00000124	0.00000207	0.00000331	0.00000139	0.00000061	0.00000103	0.00000113	0.00000108	0.00000113	0.000000952
P28007	YHR089C	0.00000191	0.00000385	0.00000205	0.00000169	0.00000176	0.00000113	0.00000303	0.00000238	0.00000261	0.00000162	0.0000017	0.0000022
P32496	YFR052W	0.00000124	0.00000249	0.00000185	0.00000109	0.00000175	0.00000135	0.000000911	0.00000154	0.00000236	0.00000296	0.00000169	0.00000402
P87262	YER056C-A	0.00000649	0.00000215	0.00000294	0.00000372	0.00000387	0.00000459	0.0000031	0.00000186	0.00000203	0.00000549	0.00000374	0.00000171
P40483	YIL108W	5.89E-08	5.52E-08	0.000000213	0.000000147	0.000000604	0.000000513	4.33E-08	4.77E-08	5.22E-08	0.00000134	0.00000191	0.00000118
P32495	YDL208W	0.00000288	0.00000762	0.00000432	0.00000546	0.00000264	0.00000171	0.00000456	0.00000359	0.00000255	0.00000047	0.00000394	0.00000215
P36035	YKL217W	0.000000565	0.00000074	0.000000256	0.000000324	0.000000725	0.000000218	0.000000764	0.000000458	0.00000092	5.99E-08	0.000000502	0.000000149
P53095	YGL196W	0.000000976	0.000000914	0.00000095	0.000000304	0.00000125	0.00000149	0.000001	0.0000011	0.00000121	0.00000191	0.00000159	0.000000728
P28495	YKL007W	0.000000696	0.00000339	0.000000891	0.00000113	0.00000117	0.00000215	0.00000266	0.00000159	0.00000244	0.00000167	0.00000175	0.000000954
P50101	YMR304W	0	6.64E-08	0.00000014	0.000000325	0.000000338	0.000000218	9.58E-08	2.03E-08	0.000000178	0.00000048	0.000000412	0.000000346
P33767	YEL002C	0.000000969	0.00000127	0.000000944	0.00000119	0.000000578	0.000000374	0.000000463	0.0000011	0.000000859	0.000000821	0.000000559	0.000000256
P31382	YAL023C	0.000000146	0.000000137	0.000000187	0.000000365	0.000000247	0.000000159	0.000000108	0.000000118	0.000000238	4.38E-08	0.00000013	0.0000002
P32353	YLR056W	0.00000173	0.000000754	0.000000561	0.00000071	0.000000402	0.000000877	0.000000323	0	0.00000153	0	0	0.000000116
0	0	0.00000552	0.00000797	0.00000593	0.0000138	0.0000109	0.00000602	0.00000626	0.00000962	0.0000049	0.00000468	0.00000491	0.00000635
P00424	YNL052W	0.00000161	0.00000151	0.00000112	0.00000261	0.00000148	0.00000176	0.00000469	0.00000369	0.00000263	0.00000386	0.00000566	0.00000221
P32352	YMR202W	0.0000017	0.000000865	0.00000182	0.000000815	0.000000848	0.000000356	0.00000068	0.00000137	0.00000231	0.00000144	0.00000082	0.00000127
Q03973	YDR174W	0.00000145	0.00000136	0.00000101	0.00000197	0.00000206	0.00000341	0.000000583	0.00000181	0.00000277	0.0000019	0.000000703	0.00000109
P22696	YJR017C	0.0000039	0.000000457	0.00000176	0.00000344	0.00000232	0.00000593	0.00000287	0.00000205	0.00000122	0.00000214	0.00000225	0.00000291
Q06287	YLR186W	0.00000216	0.00000202	0.0000021	0.0000019	0.00000277	0.00000153	0.00000222	0.00000175	0.00000191	0.00000256	0.00000192	0.00000161
P20424	YPR088C	0.000000446	0.000000418	0.000000479	0.000000214	0.000000631	0.000000265	0.000000328	0.000000556	0.000000395	0.000000582	0.000000852	0.000000716
P53316	YGR250C	0.00000014	0.000000371	0.000000639	0.000000641	0.00000103	0.000000432	0.000000407	0.000000448	0.000000351	0.000000469	0.000000124	0.000000105
Q04660	YMR049C	0.000000245	0.000000229	0.000000886	0.000000216	0.000000346	0.000000145	0.00000051	0.000000198	0.000000334	0.000000113	0.000000218	0.000000393
Q07500	YDL085W	0.00000125	0.000000889	0.000000869	0.0000011	0.00000144	0.00000103	0.000000699	0.00000055	0.000000841	0	0	0
Q04935	YDR231C	0.0000054	0.000000975	0.00000205	0.00000259	0.00000176	0.00000321	0.000000766	0.000000843	0.00000261	0.00000162	0.00000261	0.000000777
P38628	YEL058W	0.000000657	0.0000004	0.00000106	0.00000058	0.000000392	0.000000717	0.000000314	0.000000188	0.000000582	0.000000557	0.000000584	0.000000491
P39726	YAL044C	0.00000253	0.00000237	0.00000271	0.00000223	0.00000232	0.00000276	0.00000287	0.00000205	0.00000634	0.00000214	0.00000225	0.00000189
P02309	YBR009C	0.00000103	0.0000108	0.00000575	0.00000728	0.00000493	0.00000585	0.00000608	0.00000669	0.00000475	0.000007	0.00000477	0.000004
P45978	YPR129W	0.00000133	0.00000124	0.000000923	0.00000215	0.00000122	0.00000144	0.000000975	0.00000107	0.00000117	0.00000112	0.000000765	0.000000989
P54000	YMR039C	0.000000612	0.000000203	0.00000121	0.00000213	0.00000103	0.00000123	0.000000451	0.000000496	0.000000997	0.00000339	0.00000282	0.00000129
P38787	YHR063C	0.000000414	0.0000011	0.000000289	0.000000365	0.000000698	0.000000829	0.000000862	0.00000132	0.00000104	0.00000139	0.00000104	0.00000122
Q12466	YOR086C	0.000000212	0.000000198	0.000000206	0.000000121	0.000000357	0.000000231	5.51E-08	0.000000171	0.000000188	2.24E-08	6.65E-08	0
P07285	YDR354W	0.00000214	0.00000253	0.0000023	0.00000189	0.000000379	0.00000045	0.0000012	0.000000613	0.00000103	0.000000349	0.00000013	0.000000308
P38879	YHR193C	0.00000376	0.00000229	0.0000017	0.00000216	0.00000224	0.00000266	0.00000277	0.00000426	0.00000217	0.00000207	0.00000334	0.00000281
Q12408	YDL046W	0.00000379	0.00000355	0.0000104	0.00000335	0.00000226	0.00000578	0.00000181	0.00000307	0.00000778	0.00000114	0.00000119	0.00000184
P32897	YNR017W	0.0000017	0.000000865	0.000000644	0.0000015	0.00000156	0.00000185	0.00000068	0.00000211	0.0000015	0.00000144	0.00000232	0.00000272
P36037	YKL213C	0.000000452	0.000000592	0.000000111	0.000000399	0.00000058	0.000000493	0.000000118	0.000000129	0.000000401	0.000000249	5.02E-08	0.000000119
Q08193	YOL030W	0.000000527	0.000000494	0.000000367	0.000000465	0.000000484	0.000000575	0.000000388	0.000000427	0.000000467	0.000000447	0.000000468	0.000000606
P46969	YJL121C	0.00000329	0.000000779	0.00000379	0.00000207	0.000000764	0.000000907	0.00000173	0.0000035	0.000000737	0.00000563	0.00000136	0.00000114
Q00362	YGL190C	0.000001	0.000000671	0.000000697	0.000000223	0.000000658	0.000000781	0.000000343	0.00000058	0.000000887	0.000000215	0.000000636	0.000000982
P32790	YBL007C	6.97E-08	0.000000185	0.000000192	0.000000319	0.000000332	0.000000395	0.000000203	0.000000223	6.18E-08	2.09E-08	0	0
P47160	YJR125C	0.000000681	0.000000347	0.000000475	0.000000925	0.00000177	0.00000114	0.000000772	0.000000551	0.000000929	0.000000577	0.000000605	0.000000277
P48510	YMR276W	0.000000424	0.000000397	0.000000836	0.00000106	0.00000154	0.00000131	0.000000883	0.000000971	0.00000106	0.00000102	0.000000377	0.000000895
Q05567	YDR294C	0.000000605	0.000000368	0.000000589	0.00000151	0.00000157	0.00000153	0.000000157	0.000000318	0.000000984	0.000000333	0.00000019	5.64E-08
Q04175	YDR395W	0.000000298	3.49E-08	0.000000208	0.000000263	0.000000503	0.000000454	7.76E-08	3.02E-08	0.000000172	0.000000164	0.000000265	2.78E-08
P53721	YNR018W	0.000000911	0.000000854	0.00000117	0.000000804	0.000000837	0.00000281	0.0000019	0	0.00000148	0.000000772	0.000000809	0.00000068
P11914	YHR024C	0.00000053	0.000000271	0.000000795	0.00000072	0.00000075	0.000000578	0.000000213	0.000000661	0.00000047	0.000000449	0.000000257	0.000000396
Q08745	YOR293W	0.00000284	0.00000488	0.00000363	0.0000046	0.00000479	0.00000875	0.00000591	0.00000422	0.00000251	0.0000068	0.00000713	0.000000749
P10662	YDR347W	0.000000976	0.00000141	0.00000068	0.000000861	0.00000138	0.000000579	0.00000111	0.00000079	0.000000865	0.000000827	0.000000867	0.00000112
P38828	YHR121W	0.00000219	0.00000316	0.00000153	0.00000298	0.00000433	0.0000013	0.00000249	0.00000382	0.00000299	0.00000186	0.00000195	0.00000164
P34160	YMR125W	0.000000342	4.01E-08	0.000000155	0.000000422	0.000000439	0.000000521	3.15E-08	0.00000018	0.000000303	0.000000188	0.000000197	0.000000166
P32445	YCR028C-A	0.00000195	0.00000335	0.00000249	0.00000315	0	0.00000212	0.00000744	0.0000029	0.00000488	0.00000303	0.00000489	0.00000145
P41920	YDR002W	0.00000303	0.000001	0.00000295	0.000000945	0.00000278	0.0000033	0.00000312	0.00000245	0.00000269	0.00000167	0.000000952	0.0000008
P40462	YIL137C	0.000000415	0.000000181	0.000000585	9.27E-08	0.000000177	0.00000021	2.74E-08	0.000000156	9.31E-08	0.000000252	0.000000171	0.000000144
Q08235	YOL077C	0.000000615	0.00000163	0.000000429	0.000000997	0.0000016	0.000000671	0.00000128	0.00000141	0.00000154	0.000000958	0.00000155	0.000000844
P23615	YGR116W	0.000000156	0.000000269	0.000000109	0.000000193	9.33E-08	0.000000171	7.48E-08	8.23E-08	9.01E-08	4.69E-08	0	4.13E-08
P39105	YMR008C	0.000000179	0.000000473	0.000000352	0.000000818	0.000000852	0.000000551	0.000000242	0.000000145	0.000000158	0.000000428	0.000000292	4.72E-08
P53044	YGR048W	0.00000126	0.000000417	0.00000031	0.000000722	0.000000751	0.000000486	0.00000262	0.000000662	0.00000156	0.00000107	0.00000112	0.00000094
P43590	YFR006W	8.74E-08	0.000000914	0.000000487	0.000000218	8.02E-08	9.52E-08	0.000000514	7.07E-08	0.000000619	0.00000137	0.00000144	0.00000121
0	0	0.00000186	0.00000493	0.00000367	0.00000853	0.00000484	0.00000373	0.00000252	0.00000277	0.00000165	0.0000029	0.00000468	0.00000139
P81449	YDR322C-A	0.00000325	0.00000558	0.00000415	0.00000526	0.00000547	0.00000354	0.00000239	0.00000263	0.00000288	0.00000275	0.00000288	0.00000445
P38765	YHR029C	0.00000239	0.00000104	0.00000338	0.000000535	0.00000157	0.00000121	0.00000176	0.00000255	0.00000212	0.000000182	0	0.00000016
0	0	0.000000383	0.00000102	0.00000175	0.000000956	0.00000183	0.00000118	0.000000282	0.00000057	0.000000624	0.000000325	0.00000012	0.000000525
Q08225	YOL057W	0.000000161	0.000000427	0.000000735	0.000000261	0.000000148	0.000000176	0.000000469	0.000000131	0.000000404	0.000000251	0.000000263	0.000000625
P25043	YOR157C	0.000000256	0.000000679	0.000000927	0.00000181	0.00000188	0.00000079	0.00000098	0.00000166	0.000000642	0.00000113	0.00000118	0.00000214
P53292	YGR165W	0.000000477	0.000000447	0.000000939	0.000000149	0.000000155	0.000000184	0.00000335	0.00000253	0.000000149	0.000000404	0.0000012	0.00000185
P32264	YDR300C	0.000000345	0.000000594	0.00000068	0.000000559	0.000000896	0.000000691	0.000001	0.000000513	0.000000306	0.000000537	0.000000307	0.000000473
P47127	YJR080C	0.0000011	0.000000129	0.00000077	0.000000122	0.00000235	0.000000426	0.000000102	0.000000581	0.000000346	0.00000131	0.00000137	0.00000115
Q05029	YMR237W	5.55E-08	0.00000027	0.000000568	0.000000391	0.000000748	0.000000314	0	4.49E-08	0.000000722	0.000000376	0.000000394	0.000000117
P38325	YBR230C	0.00000197	0.00000521	0.00000252	0.00000319	0.00000511	0.00000215	0.00000145	0.00000293	0.0000032	0.00000471	0.00000494	0.0000058
Q08926	YPL186C	0	0.000000992	0.000000402	0.00000406	0.00000423	0.00000115	0.00000168	0.00000521	0.00000408	0	0	0
P12687	YNL005C	0.00000121	0.000000736	0.000000842	0.000000693	0.000000393	0.000000856	0.00000163	0.00000137	0.000000696	0	0.00000038	0.000000319
P40477	YIL115C	1.99E-08	5.28E-08	0.000000204	0.000000325	0.000000204	0.000000402	4.15E-08	0.000000129	4.99E-08	8.76E-08	1.77E-08	0.000000119
Q12233	YPR020W	0.000000876	0.00000232	0.00000682	0.00000401	0.00000227	0.000000955	0.00000335	0.00000368	0.00000403	0.00000829	0.00000622	0.00000339
Q08220	YOL049W	0.000000516	0.00000104	0.000000553	0.000000248	9.12E-08	0.000000306	0.000000817	0.000000643	0.000000704	0.00000094	0.00000025	0.000000593
P49435	YML022W	0.00000219	0.00000442	0.00000432	0.00000298	0.0000011	0.0000013	0.00000347	0.00000273	0.00000418	0.00000186	0.00000106	0.00000252
P25343	YCR009C	0.000000708	0.00000122	0.000000906	0.00000115	0.00000119	0.000000772	0.000000957	0.000000573	0.00000115	0.0000011	0.000000629	0.00000149
P49017	YML110C	0.00000104	0.000000977	0.000000396	0.00000092	0.000000522	0.000000619	0.00000118	0.000000845	0.00000142	0.000000884	0.000000505	0.000000778
Q99257	YPL169C	0.000000209	0.000000359	0.000000411	0.00000052	0.000000541	0.000000643	0.000000282	0.000000169	0.000000185	0.000000698	6.55E-08	0.000000286
Q06338	YDR361C	0.000000642	0.0000011	0.000000821	0.00000104	0.000000208	0.0000007	0.000000868	0.00000052	0.000000201	0.00000282	0.00000373	0.00000313
0	0	0.0000101	0.00000947	0.00000704	0.00000892	0.00000928	0.000011	0.0000137	0.00000819	0.0000165	0.00000856	0.00000898	0.00000754
P00431	YKR066C	0.000000776	0.000000727	0.000000541	0.00000105	0.00000201	0.000000846	0.000000879	0.00000135	0.000000688	0.000000657	0.000000375	0.000000579
P40185	YIL051C	0.00000175	0.00000164	0.00000224	0.00000283	0.000000568	0.00000191	0.00000364	0.0000026	0.00000285	0.00000148	0.00000155	0.00000516
P21827	YGL097W	0.00000053	0.000000497	0.000000795	0.000000255	0.000000487	0.000000111	0.000000213	8.27E-08	0.00000047	0.000000449	0.000000725	0.000000396
P50945	YNL100W	0.00000157	0.00000147	0.00000168	0.000000753	0.00000222	0	0.00000248	0.00000273	0.00000214	0.00000375	0.000003	0.0000018
P54781	YMR015C	0.000000245	0	0.000000483	7.64E-08	0	0.000000267	0.00000018	0.000000198	0.000000614	0.000000207	0.000000218	0.000000183
P03962	YEL021W	0.00000129	0.0000012	0.00000193	0.00000113	0.00000182	0	0.00000204	0.00000224	0.00000062	0.00000308	0.000000622	0.00000271
P40030	YER044C	0.00000312	0.00000159	0.00000217	0.0000015	0.00000156	0.00000185	0.00000125	0.00000137	0.0000015	0.000000508	0.000000533	0.000000448
P33421	YKL141W	0.0000011	0.00000189	0.0000014	0.00000178	0.00000185	0.0000022	0.000000807	0.000000888	0.00000178	0.00000171	0.00000179	0.000000289
P19073	YLR229C	0.00000213	0.000000383	0.00000148	0.00000187	0.000000376	0.00000232	0.000000852	0.000000937	0.00000103	0.00000387	0.00000189	0.00000159
P15496	YPL117C	0.00000115	0.000000586	0.00000123	0.00000156	0.00000105	0.00000193	0.00000046	0.000002	0.00000157	0.0000015	0.00000102	0.000000857
P14743	YLR195C	0.000000111	0.000000104	7.76E-08	0.000000278	0.000000289	0.000000121	0.000000082	9.02E-08	0.000000279	0.00000105	0.00000111	0.00000154
P40037	YER057C	0.00000208	0.00000552	0.00000411	0.0000052	0.00000351	0.00000227	0.00000434	0.00000667	0.00000185	0.00000324	0.000000655	0.00000156
P11491	YDR481C	8.03E-08	0.000000601	0.000000158	0.000000566	0.000000208	8.75E-08	0.000000472	0.00000052	0.000000201	0.000000353	0.00000037	0.00000088
P19881	YDL236W	0.000000554	0.00000205	0.00000109	0.000000173	0.00000018	0.000000604	0.00000115	0.000000824	0.000000491	0.000000863	0.00000139	0.00000163
P20434	YBR154C	0.000000343	0.00000257	0.00000191	0.00000242	0.00000163	0.000000374	0.00000282	0.00000144	0.000000859	0.000000821	0.00000243	0.000000723
P32505	YGL122C	0.000000501	0.000000255	0.000000349	0.00000095	0.000000708	0.00000154	0.000000567	7.81E-08	0.000000242	8.17E-08	8.56E-08	0.000000374
Q06405	YDR377W	0.00000301	0.00000282	0.00000593	0.00000487	0.00000781	0	0.00000407	0.00000244	0.0000049	0.0000072	0.00000491	0.00000887
P40582	YIR038C	0	0.00000316	0.00000109	0.00000213	0.00000222	0.00000483	0.00000502	0.00000195	0.00000495	0.00000133	0	0
P40098	YER182W	0.00000147	0.000000751	0.00000103	0.0000013	0.000000736	0.00000247	0.00000108	0.00000183	0.0000013	0.00000125	0.00000131	0.0000011
P47044	YJL055W	0.00000148	0.000000755	0.00000159	0.00000131	0.00000209	0.00000161	0.00000109	0.0000012	0.00000202	0.00000125	0	0.0000017
P49687	YGL092W	0.000000118	2.12E-08	0.000000232	0.000000223	0.000000166	0	8.65E-08	9.52E-08	2.01E-08	0.000000214	0.000000161	4.77E-08
Q06685	YLR410W	0.000000145	7.38E-08	0.000000217	0.000000275	7.24E-08	0.000000339	0	6.38E-08	0.000000128	0.000000123	0.000000198	0.000000108
0	0	0.0000034	0.00000319	0.00000436	0.00000551	0.00000313	0.00000371	0.00000708	0.00000276	0.00000554	0.00000815	0	0.00000467
P40040	YER063W	0.00000268	0.000000314	0.00000121	0.00000237	0.00000246	0.000000366	0.000000699	0.00000399	0.00000154	0.000000284	0.000000298	0.000002
P53315	YGR248W	0.00000212	0.00000129	0.00000096	0.00000344	0.00000195	0.00000323	0.00000218	0.00000172	0.00000263	0.000000225	0.000000236	0.000000198
P33755	YBR170C	0.000000402	0.000000205	0.000000431	0.000000546	0.000000794	0.000000438	0	0.000000325	0.000000194	0.000000963	0.00000101	0.000000645
P05375	YJR073C	0.0000019	0.000000968	0.00000072	0.000000911	0.000000949	0.00000113	0.000000761	0.00000154	0.00000168	0.00000161	0.000000918	0.00000142
Q12532	YPL009C	0.000000168	8.59E-08	0.000000181	0.000000149	0.000000155	0.000000283	2.39E-08	0.000000136	0.000000149	0.00000022	0.00000023	0.000000448
P14747	YML057W	0.000000378	0.000000193	0.000000406	0.000000943	0.000000535	0.000000635	0.000000152	0.000000306	0.000000335	0.000000174	0.000000183	0.000000154
Q04432	YDR533C	0.000000837	0.000000784	0.00000165	0.00000209	0.000000272	0.000000323	0.00000403	0.00000542	0.00000385	0.000000251	0.000000263	0.000000221
P10507	YLR163C	0.000000308	0.000000529	0.000000394	0.000000271	0.000000283	0.000000616	0.00000064	0.000000249	0.000000273	0.000000737	0.000000502	0.000000649
P38169	YBL098W	0.000000876	0.000000533	0.000000853	0.000000273	0.000000804	0.000000119	8.07E-08	0.000000461	0.00000108	0	9.73E-08	0.000000231
P40087	YER143W	0.000000634	0.000000914	0.000000442	0.000000559	0.000000317	0.000000691	0.000000467	0.000000513	0.000000562	0.000000292	0.000000563	0.000000728
P50109	YML017W	0.00000022	0.000000378	0.000000282	0.000000766	0.000000202	0.000000678	0.000000458	0.000000504	0.000000195	0.000000342	0.000000195	0.000000301
P38234	YBR052C	0.00000184	0.00000266	0.00000198	0.000000885	0.000000922	0.00000201	0.000000739	0.0000023	0.00000251	0.00000085	0.00000164	0.00000138
P43558	YFL044C	0	0.000000548	0.00000161	0.00000146	0.000000987	0.000000226	0.00000122	0.00000087	0.000000183	0.00000196	0.00000205	0.00000172
P32902	YHL004W	0.0000011	0.000000672	0.00000108	0	0	0	0.00000149	0.000000112	0.000000346	0.00000131	0.000000347	0.00000233
P16451	YGR193C	0.00000104	0.000000122	0.000000471	0.000000325	0.000000621	0.000000401	0.000000271	0.00000118	0.000000326	0.000000573	0.000000116	0.00000109
P38809	YHR097C	0.000000802	0.000000409	0.00000199	0.00000252	0.00000158	0.00000247	0.00000059	0.000000649	0.00000071	0.000000131	0.000000137	0
Q03640	YML072C	5.04E-08	8.66E-08	0.000000281	8.16E-08	4.62E-08	0.000000155	1.31E-08	4.08E-08	0.000000232	1.51E-08	0	1.33E-08
Q05584	YDR272W	0.000000674	0.000000631	0.00000185	0.00000021	0	0	0.0000014	0.00000283	0.0000011	0.00000373	0.00000236	0.00000329
P40485	YIL105C	0.000000172	0.000000161	0.00000012	0.00000079	0.000000158	0.000000188	0.000000359	4.94E-08	0.000000153	0.000000268	0.000000281	0.000000508
P35719	YKL142W	0	0.0000025	0.00000121	0.00000153	0.00000159	0.00000534	0.0000036	0	0.00000668	0.00000522	0.000000296	0.000000249
Q07825	YLL029W	5.28E-08	0.00000014	0.000000411	0.00000052	0.000000711	0.000000163	0.00000011	4.27E-08	0.000000132	0.000000499	0.000000132	0.000000204
P40202	YMR038C	0.000000778	0.000000728	0.000000542	0.00000126	0.000000253	0.000000848	0.00000105	0.00000116	0.00000195	0.00000121	0.000000691	0.00000164
(P0CX28-P0CX27)	YHR141C YNL162W	0.00000099	0	0.00000195	0.00000453	0.00000257	0.00000108	0.00000378	0.00000416	0.000000877	0.00000237	0.00000456	0.00000383
Q01855	YOL040C	0.0000051	0.00000169	0.00000356	0.00000292	0.00000166	0.00000361	0.00000376	0.00000146	0.0000016	0.00000281	0.0000016	0.00000135
P19524	YOR326W	0.000000049	0	3.41E-08	0.000000122	0.000000045	0.000000151	3.61E-08	0	0.000000123	0.000000117	4.35E-08	3.65E-08
P47154	YJR117W	0.000000317	0.000000297	0.000000624	0.000000513	0.000000823	0.000000635	8.25E-08	0.000000257	0.000000516	0.000000269	0.000000517	0.000000237
P11938	YNL216W	0.000000245	0.000000125	0.000000171	0.000000216	0.000000225	0.000000268	0.000000278	0.000000306	0.000000335	0.00000004	0.000000042	3.53E-08
P34231	YKL187C	0.000000273	0.000000394	0.000000293	0.000000859	0.000000251	0.000000459	0.00000011	0.000000341	0.000000242	0	0	0
P33317	YBR252W	0.00000171	0.00000161	0.00000219	0.00000427	0.00000157	0.00000187	0.00000232	0.00000139	0.00000279	0.0000041	0.0000028	0.00000128
P11075	YDR170C	0.000000177	0	4.37E-08	0.000000156	5.76E-08	0.000000147	7.11E-08	9.78E-09	3.03E-08	1.02E-08	5.57E-08	9.01E-09
P07273	YGL043W	0.00000103	0.00000149	0.00000072	0.000000175	0.000000949	0.000000217	0.00000215	0.00000129	0.000000498	0.000000476	0.000000918	0.00000166
P06782	YDR477W	0.000000192	0.00000018	0.000000378	0.000000479	6.23E-08	0.000000209	0.000000399	0.000000155	0.000000481	0.000000299	0.000000313	0.000000263
P14164	YKL112W	0.000000155	0.000000145	0.000000198	0.000000708	0.000000561	0.000000666	0.000000114	0.000000354	0.000000137	0.000000131	0.000000137	4.08E-08
P61830	YBR010W	0.00000544	0.0000018	0.000000475	0.0000017	0.00000177	0.0000021	0.00000142	0.00000286	0.00000171	0.00000163	0.000000605	0.00000144
P35723	YKL065C	0.0000019	0.00000274	0.00000132	0.000000911	0.00000174	0.00000207	0.0000014	0.00000154	0.000000915	0.000000875	0.000000918	0.000000771
Q2V2P9	YDR119W-A	0.00000569	0.00000533	0.00000729	0.00000502	0.00000523	0.00000621	0.00000419	0.00000461	0.00000504	0.00000482	0.00000506	0.0000015
P36147	YKR065C	0.0000011	0.00000103	0.00000218	0.00000179	0.00000101	0.000000426	0.00000149	0.00000253	0.0000018	0.000000331	0.0000018	0.000000824
Q07589	YDL144C	0.000000836	0.000000783	0.000000582	0.00000113	0.00000165	0.000000496	0.000000335	0.000000368	0.000000143	0.00000152	0.000000143	0.000000623
P37298	YDR178W	0.00000125	0.000000416	0.00000161	0.00000313	0.00000115	0.00000137	0.00000261	0.000000359	0.00000111	0.0000042	0.00000205	0.00000172
P36016	YKL073W	0	0.00000031	8.15E-08	0.000000535	0.000000197	0.000000504	0.000000243	0.000000174	3.66E-08	0.00000028	0.000000191	8.72E-08
P32915	YLR378C	0.000000534	0.000000272	0.000000372	0.000000256	0.000000267	0.000000317	0.000000214	0.000000235	0.000000258	0.000000452	0.000000258	0.000000217
P23595	YDL188C	0.000000148	0.000000138	0.000000822	0.000000676	0.000000704	0.000000836	0.000000564	0.000000621	0.00000037	0.000000125	0.000000371	0.000000311
P23594	YDL134C	0.000000152	0.000000143	0.0000003	0.000000134	0.00000014	0.000000166	0.000000112	0.000000123	0.000000135	0.000000129	0.000000135	0.000000322
P38986	YDR321W	0.000000411	0.000000707	0.000000526	0.000000128	0.000000377	0.000000158	0.000000556	0.000000118	0.000000364	0.000000348	0.00000067	0.000000563
P89886	YER007C-A	0.0000023	0.00000332	0.000000309	0.000000391	0.00000326	0.00000387	0.000000923	0.00000287	0.00000111	0.000003	0.00000111	0.00000172
Q12525	YLL062C	0.000000185	0.000000901	0.00000144	0.000000163	0.000000481	0.000000571	0.000000386	0.00000015	0.00000131	0.00000125	0.00000132	0.000000391
Q08985	YPL273W	0	0.000000488	0.000000129	0	0	0	0	0	0.000000462	0	0	0
P25037	YDL122W	0.000000047	0.000000124	9.26E-08	0.000000215	0.000000122	0.000000266	3.46E-08	3.81E-08	4.16E-08	0.000000318	0.000000118	0.000000392
P37303	YEL046C	0.000000401	0.000000691	0.000000514	0.000000354	0.00000013	0	0.000000835	0.000000597	0.000000653	0.00000177	0.00000185	0.000000847
P25045	YMR296C	0.000000916	0.000000217	0.000000162	0.000000578	0.000000213	0	0	0	0	0.000000361	0.000000582	0.000000318
P09032	YOR260W	0.000000404	7.29E-08	0.000000153	0.000000356	0.000000571	0.00000044	0.000000162	0.000000327	0.000000195	0.000000342	0.000000359	0.000000648
P36519	YDR237W	0.00000173	0.000000574	0.000000784	0.000000992	0	0	0.00000178	0.000000911	0.00000153	0.000000183	0.000000999	0.000000839
P25369	YCL034W	0.000000459	0.000000789	0.000000904	0.000000405	0.000000774	0.000000177	0.00000133	0.000000682	0.000000747	0.0000011	0.000000408	0.000000629
P32342	YKL122C	0.00000142	0.00000243	0.00000279	0.00000229	0.0000013	0.000000546	0.00000191	0.0000021	0.00000125	0.0000022	0.00000231	0.00000194
P43555	YFL048C	0.000000115	0	0.000000227	0.000000527	0.000000299	0.000000652	0.000000678	0.000000264	0.000000816	0.000000506	0.000000102	0.000000446
